Unnamed: 0,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
461,Juan Toscano-Anderson,UTA,30,52,19,33,13.5,3.0,1.2,2.8,44.8,0.2,0.8,18.6,0.4,0.5,79.2,0.5,1.8,2.4,1.3,0.7,0.3,0.2,1.5,8.6,0.0,0.0,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Dru Smith,BKN,25,15,7,8,10.6,2.9,1.2,3.0,40.0,0.3,1.3,26.3,0.2,0.2,100.0,0.1,1.5,1.6,1.5,0.2,0.7,0.3,1.5,9.7,0.0,0.0,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Jason Preston,LAC,23,14,4,10,8.8,2.9,1.3,2.9,43.9,0.4,1.3,27.8,0.0,0.1,0.0,0.1,1.4,1.6,1.9,0.7,0.1,0.0,0.5,7.4,0.0,0.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Juancho Hernangomez,TOR,27,42,20,22,14.6,2.9,1.1,2.7,42.1,0.4,1.6,25.4,0.2,0.4,56.3,0.6,2.3,2.9,0.6,0.4,0.4,0.1,1.0,8.5,1.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Frank Ntilikina,DAL,24,47,20,27,12.9,2.9,1.0,2.8,36.4,0.4,1.4,25.4,0.5,0.7,66.7,0.1,1.2,1.3,1.2,0.6,0.3,0.1,1.4,7.2,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Terry Taylor,CHI,23,31,13,18,8.5,2.9,1.3,2.4,52.0,0.2,0.6,26.3,0.2,0.4,54.5,0.9,0.6,1.5,0.3,0.3,0.1,0.2,0.8,5.8,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Carlik Jones,CHI,25,7,4,3,8.0,2.9,0.9,2.1,40.0,0.4,0.9,50.0,0.7,1.1,62.5,0.1,0.6,0.7,0.9,0.3,0.3,0.0,0.3,5.6,0.0,0.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
468,James Johnson,IND,36,18,7,11,9.0,2.8,1.2,2.7,44.9,0.2,0.8,20.0,0.2,0.4,50.0,0.2,1.4,1.7,0.8,0.4,0.4,0.3,1.8,7.8,0.0,0.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Kessler Edwards,SAC,22,36,17,19,10.7,2.8,1.0,2.6,38.7,0.5,1.5,30.9,0.3,0.4,73.3,0.6,1.1,1.7,0.6,0.4,0.4,0.2,1.1,7.1,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Moussa Diabate,LAC,21,22,10,12,8.9,2.7,1.1,2.1,51.1,0.0,0.1,50.0,0.5,0.7,62.5,1.4,0.9,2.3,0.2,0.4,0.3,0.4,0.7,7.3,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Jaden Springer,PHI,20,16,13,3,5.6,2.6,1.1,2.2,48.6,0.1,0.3,40.0,0.4,0.5,75.0,0.4,0.5,0.9,0.5,0.2,0.4,0.2,0.9,6.1,0.0,0.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Mamadi Diakite,CLE,26,22,15,7,8.0,2.6,1.1,2.3,48.0,0.3,1.0,33.3,0.1,0.1,100.0,0.4,1.0,1.4,0.4,0.5,0.2,0.4,1.2,6.0,0.0,0.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Isaiah Mobley,CLE,23,12,8,4,7.0,2.6,1.0,2.3,42.9,0.3,0.7,37.5,0.3,0.3,100.0,0.3,1.3,1.7,0.3,0.1,0.3,0.3,0.7,6.6,0.0,0.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Ish Smith,DEN,34,43,25,18,9.3,2.5,1.2,3.0,39.7,0.0,0.3,16.7,0.0,0.1,50.0,0.1,1.1,1.3,2.3,1.0,0.2,0.2,0.8,7.5,0.0,0.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Lester Quinones,GSW,22,4,4,0,4.5,2.5,0.5,1.3,40.0,0.5,1.0,50.0,1.0,1.5,66.7,0.3,0.5,0.8,0.5,1.3,0.3,0.0,0.0,3.7,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Frank Kaminsky,HOU,30,36,13,23,6.5,2.5,0.9,1.8,49.2,0.4,0.9,39.4,0.4,0.4,87.5,0.2,1.3,1.4,0.9,0.3,0.2,0.1,0.6,6.1,0.0,0.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Jeff Dowtin Jr.,TOR,26,25,17,8,10.3,2.4,1.0,2.3,43.9,0.2,0.6,31.3,0.2,0.4,66.7,0.2,0.7,0.9,1.2,0.2,0.4,0.1,0.5,6.6,0.0,0.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Neemias Queta,SAC,23,5,1,4,5.7,2.4,1.2,1.8,66.7,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,2.2,0.2,0.2,0.0,0.4,1.4,6.3,0.0,0.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Theo Pinson,DAL,27,40,19,21,8.1,2.4,0.8,2.2,35.6,0.6,1.6,35.5,0.3,0.3,84.6,0.3,1.3,1.6,1.2,0.3,0.2,0.0,0.9,6.2,1.0,1.0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
480,John Butler Jr.,POR,20,19,4,15,11.6,2.4,0.9,2.8,32.1,0.4,1.8,22.9,0.2,0.2,75.0,0.2,0.7,0.9,0.6,0.1,0.4,0.5,1.2,6.8,0.0,0.0,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Scotty Pippen Jr.,LAL,22,6,1,5,5.3,2.3,0.7,2.0,33.3,0.2,0.5,33.3,0.8,1.5,55.6,0.3,0.3,0.7,0.3,0.3,0.3,0.2,0.5,4.8,0.0,0.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Trent Forrest,ATL,25,23,9,14,12.0,2.3,1.1,2.6,41.7,0.0,0.1,0.0,0.1,0.1,66.7,0.2,1.4,1.6,1.7,0.7,0.3,0.1,0.7,7.2,0.0,0.0,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Dalen Terry,CHI,20,38,19,19,5.6,2.2,0.8,1.9,44.4,0.2,0.7,25.9,0.4,0.6,66.7,0.3,0.7,1.0,0.6,0.2,0.3,0.1,0.6,5.3,0.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Ron Harper Jr.,TOR,23,9,6,3,5.3,2.2,0.9,1.8,50.0,0.3,1.0,33.3,0.1,0.1,100.0,0.3,0.4,0.8,0.4,0.0,0.0,0.1,0.3,4.2,0.0,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Justin Champagnie,BOS,22,5,4,1,6.9,2.2,1.0,3.0,33.3,0.2,1.0,20.0,0.0,0.0,0.0,0.6,1.0,1.6,0.8,0.0,0.2,0.0,0.4,5.9,0.0,0.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Kennedy Chandler,MEM,20,36,22,14,7.8,2.2,1.0,2.3,42.2,0.1,0.4,13.3,0.2,0.4,46.2,0.3,0.8,1.1,1.6,0.5,0.3,0.1,0.4,6.8,0.0,0.0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Khem Birch,SAS,30,20,9,11,8.1,2.2,1.0,1.6,59.4,0.1,0.1,50.0,0.2,0.3,80.0,0.4,0.9,1.3,0.4,0.4,0.3,0.3,1.2,5.3,0.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Andre Iguodala,GSW,39,8,3,5,14.1,2.1,0.9,1.9,46.7,0.1,1.1,11.1,0.3,0.4,66.7,0.4,1.8,2.1,2.4,1.1,0.5,0.4,1.4,9.7,0.0,0.0,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Davon Reed,LAL,28,43,29,14,8.0,2.1,0.7,2.0,33.3,0.4,1.1,37.0,0.4,0.6,66.7,0.2,1.1,1.4,0.5,0.5,0.3,0.1,0.9,5.4,0.0,0.0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Nerlens Noel,BKN,29,17,4,13,11.5,2.1,0.8,2.1,36.1,0.1,0.1,50.0,0.5,0.7,66.7,0.6,2.1,2.7,0.6,0.8,0.9,0.6,1.9,10.0,0.0,0.0,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Chris Silva,DAL,26,1,1,0,3.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Donovan Williams,ATL,21,2,1,1,2.1,2.0,1.0,2.5,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Garrett Temple,NOP,37,25,16,9,6.5,2.0,0.7,1.8,40.0,0.4,1.0,42.3,0.1,0.2,75.0,0.2,0.5,0.7,0.5,0.2,0.4,0.1,0.6,4.8,0.0,0.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Stanley Umude,DET,24,1,0,1,2.1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Vince Williams Jr.,MEM,22,15,7,8,7.0,2.0,0.8,2.7,30.0,0.3,1.9,14.3,0.1,0.1,100.0,0.3,0.7,1.0,0.3,0.3,0.4,0.1,0.8,4.9,0.0,0.0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Ryan Rollins,GSW,20,12,5,7,5.2,1.9,0.6,1.7,35.0,0.3,0.8,33.3,0.5,0.5,100.0,0.3,0.8,1.0,0.5,1.3,0.1,0.1,0.8,3.0,0.0,0.0,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Trevor Hudgins,HOU,24,5,0,5,5.7,1.8,0.4,1.8,22.2,0.4,1.6,25.0,0.6,0.6,100.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,2.5,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Alize Johnson,SAS,27,4,1,3,7.4,1.8,0.8,1.5,50.0,0.0,0.5,0.0,0.3,0.5,50.0,0.5,2.0,2.5,0.3,1.0,0.3,0.0,0.8,4.9,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Greg Brown III,POR,21,16,10,6,5.8,1.8,0.7,1.8,39.3,0.1,0.4,14.3,0.3,0.8,41.7,0.1,1.1,1.2,0.2,0.4,0.3,0.3,0.8,4.8,0.0,0.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Xavier Moon,LAC,28,4,2,2,4.9,1.8,0.8,2.3,33.3,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.8,0.8,1.3,0.3,0.0,0.0,0.5,4.3,0.0,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
